r,p,st,bids,asks,cbid,cask,trade,price,bprofit,sprofit,bind,sind
80,0,31,"[0.33, 0.38, None, 0.43]","[0.69, 0.63, None, 0.52]",0.43,0.52,False,,,,,
80,0,32,"[0.33, 0.56, 0.52, 0.43]","[0.69, 0.84, 0.99, 0.52]",,,True,0.54,0.03,0.02,B1,S3
80,0,33,"[0.33, 0.0, None, 0.43]","[0.69, 0.59, None, 0.52]",0.43,0.52,False,,,,,
80,0,34,"[0.33, 0.42, 0.52, 0.43]","[0.69, 0.74, 0.99, 0.52]",,,True,0.52,0.06,0.0,B2,S3
80,0,35,"[0.33, 0.1, None, 0.43]","[0.69, 0.66, None, 0.54]",0.43,0.54,False,,,,,
80,0,36,"[0.33, 0.42, 0.01, 0.43]","[0.69, 0.86, 0.99, 0.54]",0.43,0.54,False,,,,,
80,0,37,"[0.33, 0.38, 0.01, 0.43]","[0.69, 0.54, 0.99, 0.54]",0.43,0.54,False,,,,,
80,0,38,"[0.33, 0.05, 0.01, 0.43]","[0.69, 0.5, 0.99, 0.54]",0.43,0.5,False,,,,,
80,0,39,"[0.33, 0.27, 0.01, 0.43]","[0.69, 0.95, 0.99, 0.54]",0.43,0.5,False,,,,,
80,0,40,"[0.33, 0.18, 0.01, 0.43]","[0.69, 0.56, 0.99, 0.54]",0.43,0.5,False,,,,,
80,0,41,"[0.33, 0.5, 0.01, 0.43]","[0.69, 0.49, 0.99, 0.54]",,,True,0.5,0.07,0.08,B1,S1
80,0,42,"[0.33, 0.43, None, 0.43]","[0.69, 0.84, None, 0.54]",0.43,0.54,False,,,,,
80,0,43,"[0.33, 0.13, 0.01, 0.43]","[0.69, 0.55, 0.99, 0.54]",0.43,0.54,False,,,,,
80,0,44,"[0.33, 0.53, 0.01, 0.43]","[0.69, 0.83, 0.99, 0.54]",0.53,0.54,False,,,,,
80,0,45,"[0.33, 0.46, 0.01, 0.43]","[0.69, 0.83, 0.53, 0.54]",,,True,0.53,0.02,0.13,B1,S2
80,0,46,"[0.33, 0.27, None, 0.43]","[0.69, 0.82, None, 0.54]",0.43,0.54,False,,,,,
80,0,47,"[0.33, 0.32, 0.01, 0.43]","[0.69, 0.74, 0.99, 0.54]",0.43,0.54,False,,,,,
80,0,48,"[0.33, 0.2, 0.54, 0.43]","[0.69, 0.9, 0.43, 0.54]",,,True,0.49,0.04,0.05,B2,S2
80,0,49,"[0.33, 0.12, None, 0.43]","[0.69, 0.92, None, 0.54]",0.43,0.54,False,,,,,
81,0,0,"[0.0, 0.6, None, 0.98]","[1.0, 0.82, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
81,0,1,"[0.1, 0.18, None, 0.86]","[0.9, 0.32, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
81,0,2,"[0.19, 0.32, None, 0.77]","[0.81, 0.78, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
81,0,3,"[0.29, 0.5, None, 0.71]","[0.71, 0.16, None, 0.28]",,,True,0.43,0.28,0.37,B3,S1
81,0,4,"[0.38, 0.1, None, 0.71]","[0.62, 0.65, None, 0.28]",,,True,0.5,0.21,0.21,B3,S3
81,0,5,"[0.48, 0.03, None, 0.62]","[0.52, 0.31, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
81,0,6,"[0.57, 0.16, None, 0.61]","[0.43, 0.81, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
81,0,7,"[0.67, 0.64, None, 0.46]","[0.33, 0.37, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
81,0,8,"[0.74, 0.53, None, 0.46]","[0.3, 0.77, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
81,0,9,"[0.72, 0.39, None, 0.46]","[0.27, 0.48, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
81,0,10,"[0.79, 0.5, None, 0.46]","[0.24, 0.65, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
81,0,11,"[0.77, 0.6, None, 0.46]","[0.26, 0.47, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
81,0,12,"[0.61, 0.62, None, 0.46]","[0.34, 0.53, None, 0.52]",,,True,0.48,0.17,0.14,B1,S0
81,0,13,"[0.61, 0.24, None, 0.46]","[0.39, 0.99, None, 0.52]",,,True,0.5,0.11,0.11,B0,S0
81,0,14,"[0.45, 0.44, None, 0.46]","[0.41, 0.34, None, 0.52]",,,True,0.4,0.06,0.12,B3,S1
81,0,15,"[0.45, 0.06, None, 0.43]","[0.41, 0.77, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
81,0,16,"[0.45, 0.63, None, 0.43]","[0.45, 0.85, None, 0.52]",,,True,0.54,0.1,0.09,B1,S0
81,0,17,"[0.45, 0.35, None, 0.43]","[0.69, 0.34, None, 0.52]",,,True,0.39,0.05,0.11,B0,S1
81,0,18,"[0.43, 0.21, None, 0.43]","[0.69, 0.65, None, 0.52]",0.43,0.52,False,,,,,
81,0,19,"[0.43, 0.53, 0.52, 0.43]","[0.69, 0.79, 0.43, 0.52]",,,True,0.48,0.11,0.33,B1,S2
81,0,20,"[0.43, 0.54, None, 0.43]","[0.69, 0.59, None, 0.52]",,,True,0.53,0.04,0.01,B1,S3
81,0,21,"[0.43, 0.09, None, 0.43]","[0.69, 0.62, None, 0.52]",0.43,0.52,False,,,,,
81,0,22,"[0.43, 0.48, 0.52, 0.43]","[0.69, 0.91, 0.43, 0.52]",,,True,0.48,0.45,0.3,B2,S2
81,0,23,"[0.43, 0.04, None, 0.43]","[0.69, 0.8, None, 0.52]",0.43,0.52,False,,,,,
81,0,24,"[0.43, 0.12, 0.52, 0.43]","[0.69, 0.36, 0.43, 0.52]",,,True,0.44,0.48,0.09,B2,S1
81,0,25,"[0.43, 0.22, None, 0.43]","[0.69, 0.75, None, 0.52]",0.43,0.52,False,,,,,
81,0,26,"[0.43, 0.11, 0.52, 0.43]","[0.69, 0.95, 0.43, 0.52]",,,True,0.48,0.42,0.25,B2,S2
81,0,27,"[0.43, 0.37, None, 0.43]","[0.69, 0.62, None, 0.52]",0.43,0.52,False,,,,,
81,0,28,"[0.43, 0.3, 0.52, 0.43]","[0.69, 0.92, 0.43, 0.52]",,,True,0.48,0.31,0.25,B2,S2
81,0,29,"[0.43, 0.25, None, 0.43]","[0.69, 0.76, None, 0.52]",0.43,0.52,False,,,,,
81,0,30,"[0.43, 0.34, 0.52, 0.43]","[0.69, 0.46, 0.43, 0.52]",,,True,0.48,0.12,0.2,B2,S2
81,0,31,"[0.43, 0.27, None, 0.43]","[0.69, 0.57, None, 0.52]",0.43,0.52,False,,,,,
81,0,32,"[0.43, 0.31, 0.52, 0.43]","[0.69, 0.85, 0.43, 0.52]",,,True,0.48,0.11,0.15,B2,S2
81,0,33,"[0.43, 0.3, None, 0.43]","[0.69, 0.46, None, 0.52]",0.43,0.46,False,,,,,
81,0,34,"[0.43, 0.54, 0.46, 0.43]","[0.69, 0.67, 0.99, 0.52]",,,True,0.5,0.07,0.09,B1,S1
81,0,35,"[0.43, 0.15, None, 0.43]","[0.69, 0.54, None, 0.52]",0.43,0.52,False,,,,,
81,0,36,"[0.43, 0.26, 0.01, 0.43]","[0.69, 0.57, 0.99, 0.52]",0.43,0.52,False,,,,,
81,0,37,"[0.43, 0.23, 0.01, 0.43]","[0.69, 0.65, 0.99, 0.52]",0.43,0.52,False,,,,,
81,0,38,"[0.43, 0.5, 0.01, 0.43]","[0.69, 0.81, 0.99, 0.52]",0.5,0.52,False,,,,,
81,0,39,"[0.43, 0.03, 0.01, 0.43]","[0.69, 0.81, 0.5, 0.52]",,,True,0.5,0.05,0.1,B1,S2
81,0,40,"[0.43, 0.16, None, 0.43]","[0.69, 0.53, None, 0.52]",0.43,0.52,False,,,,,
81,0,41,"[0.43, 0.29, 0.01, 0.43]","[0.69, 0.78, 0.99, 0.52]",0.43,0.52,False,,,,,
81,0,42,"[0.43, 0.34, 0.01, 0.43]","[0.69, 0.91, 0.99, 0.52]",0.43,0.52,False,,,,,
81,0,43,"[0.43, 0.44, 0.01, 0.43]","[0.69, 0.49, 0.99, 0.52]",0.44,0.49,False,,,,,
81,0,44,"[0.43, 0.09, 0.01, 0.43]","[0.69, 0.79, 0.99, 0.52]",0.44,0.49,False,,,,,
81,0,45,"[0.43, 0.34, 0.01, 0.43]","[0.69, 0.82, 0.99, 0.52]",0.44,0.49,False,,,,,
81,0,46,"[0.43, 0.07, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.52]",0.44,0.49,False,,,,,
81,0,47,"[0.43, 0.36, 0.01, 0.43]","[0.69, 0.85, 0.99, 0.52]",0.44,0.49,False,,,,,
81,0,48,"[0.43, 0.42, 0.49, 0.43]","[0.69, 0.45, 0.44, 0.52]",,,True,0.47,0.06,0.03,B2,S2
81,0,49,"[0.43, 0.29, None, 0.43]","[0.69, 0.92, None, 0.52]",0.43,0.52,False,,,,,
82,0,0,"[0.0, 0.34, None, 0.98]","[1.0, 0.45, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
82,0,1,"[0.1, 0.54, None, 0.86]","[0.9, 0.38, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
82,0,2,"[0.19, 0.33, None, 0.77]","[0.81, 0.83, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
82,0,3,"[0.29, 0.41, None, 0.71]","[0.71, 0.82, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
82,0,4,"[0.38, 0.54, None, 0.71]","[0.62, 0.25, None, 0.3]",,,True,0.48,0.23,0.42,B3,S1
82,0,5,"[0.48, 0.53, None, 0.62]","[0.52, 0.67, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
82,0,6,"[0.57, 0.59, None, 0.61]","[0.43, 0.41, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
82,0,7,"[0.67, 0.55, None, 0.46]","[0.33, 0.3, None, 0.52]",,,True,0.49,0.47,0.21,B0,S1
82,0,8,"[0.74, 0.42, None, 0.46]","[0.24, 0.94, None, 0.52]",,,True,0.49,0.44,0.44,B0,S0
82,0,9,"[0.72, 0.65, None, 0.46]","[0.21, 0.69, None, 0.52]",,,True,0.46,0.34,0.34,B0,S0
82,0,10,"[0.79, 0.25, None, 0.46]","[0.19, 0.4, None, 0.52]",,,True,0.49,0.3,0.3,B0,S0
82,0,11,"[0.77, 0.42, None, 0.46]","[0.24, 0.86, None, 0.52]",,,True,0.5,0.26,0.26,B0,S0
82,0,12,"[0.61, 0.57, None, 0.46]","[0.26, 0.66, None, 0.52]",,,True,0.43,0.17,0.17,B0,S0
82,0,13,"[0.45, 0.12, None, 0.46]","[0.34, 0.87, None, 0.52]",,,True,0.4,0.06,0.06,B3,S0
82,0,14,"[0.45, 0.33, None, 0.43]","[0.39, 1.0, None, 0.52]",,,True,0.42,0.03,0.03,B0,S0
82,0,15,"[0.45, 0.35, None, 0.43]","[0.41, 0.62, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
82,0,16,"[0.43, 0.5, None, 0.43]","[0.45, 0.79, None, 0.52]",,,True,0.47,0.18,0.02,B1,S0
82,0,17,"[0.43, 0.57, None, 0.43]","[0.69, 0.39, None, 0.52]",,,True,0.48,0.16,0.19,B1,S1
82,0,18,"[0.43, 0.35, None, 0.43]","[0.69, 0.97, None, 0.52]",0.43,0.52,False,,,,,
82,0,19,"[0.43, 0.44, 0.52, 0.43]","[0.69, 0.72, 0.43, 0.52]",,,True,0.48,0.45,0.32,B2,S2
82,0,20,"[0.43, 0.12, None, 0.43]","[0.69, 0.75, None, 0.52]",0.43,0.52,False,,,,,
82,0,21,"[0.43, 0.21, 0.52, 0.43]","[0.69, 0.87, 0.43, 0.52]",,,True,0.48,0.44,0.3,B2,S2
82,0,22,"[0.43, 0.2, None, 0.43]","[0.69, 0.59, None, 0.52]",0.43,0.52,False,,,,,
82,0,23,"[0.43, 0.09, 0.52, 0.43]","[0.69, 0.64, 0.43, 0.52]",,,True,0.48,0.42,0.25,B2,S2
82,0,24,"[0.43, 0.19, None, 0.43]","[0.69, 0.78, None, 0.52]",0.43,0.52,False,,,,,
82,0,25,"[0.43, 0.22, 0.52, 0.43]","[0.69, 0.63, 0.43, 0.52]",,,True,0.48,0.31,0.25,B2,S2
82,0,26,"[0.43, 0.04, None, 0.43]","[0.69, 0.42, None, 0.52]",,,True,0.43,0.01,0.08,B0,S1
82,0,27,"[0.33, 0.3, None, 0.43]","[0.69, 0.66, None, 0.52]",0.43,0.52,False,,,,,
82,0,28,"[0.33, 0.27, 0.52, 0.43]","[0.69, 0.53, 0.43, 0.52]",,,True,0.47,0.12,0.19,B2,S2
82,0,29,"[0.33, 0.4, None, 0.43]","[0.69, 0.64, None, 0.52]",0.43,0.52,False,,,,,
82,0,30,"[0.33, 0.33, 0.52, 0.43]","[0.69, 0.47, 0.43, 0.52]",,,True,0.47,0.11,0.15,B2,S2
82,0,31,"[0.33, 0.32, None, 0.43]","[0.69, 0.44, None, 0.52]",0.43,0.44,False,,,,,
82,0,32,"[0.33, 0.26, 0.44, 0.43]","[0.69, 0.48, 0.99, 0.52]",,,True,0.44,0.09,0.02,B2,S1
82,0,33,"[0.33, 0.27, None, 0.43]","[0.69, 0.99, None, 0.52]",0.43,0.52,False,,,,,
82,0,34,"[0.33, 0.3, 0.01, 0.43]","[0.69, 0.58, 0.99, 0.52]",0.43,0.52,False,,,,,
82,0,35,"[0.33, 0.32, 0.01, 0.43]","[0.69, 0.66, 0.99, 0.52]",0.43,0.52,False,,,,,
82,0,36,"[0.33, 0.49, 0.01, 0.43]","[0.69, 0.95, 0.99, 0.52]",0.49,0.52,False,,,,,
82,0,37,"[0.33, 0.2, 0.01, 0.43]","[0.69, 0.46, 0.49, 0.52]",,,True,0.47,0.12,0.05,B1,S1
82,0,38,"[0.33, 0.18, None, 0.43]","[0.69, 0.94, None, 0.52]",0.43,0.52,False,,,,,
82,0,39,"[0.33, 0.52, 0.01, 0.43]","[0.69, 0.6, 0.99, 0.52]",,,True,0.52,0.06,0.0,B1,S3
82,0,40,"[0.33, 0.51, None, 0.43]","[0.69, 0.67, None, 0.52]",0.51,0.52,False,,,,,
82,0,41,"[0.33, 0.14, 0.01, 0.43]","[0.69, 0.86, 0.51, 0.52]",,,True,0.51,0.06,0.11,B1,S2
82,0,42,"[0.33, 0.22, None, 0.43]","[0.69, 0.68, None, 0.52]",0.43,0.52,False,,,,,
82,0,43,"[0.33, 0.34, 0.01, 0.43]","[0.69, 0.86, 0.99, 0.52]",0.43,0.52,False,,,,,
82,0,44,"[0.33, 0.07, 0.01, 0.43]","[0.69, 0.57, 0.99, 0.52]",0.43,0.52,False,,,,,
82,0,45,"[0.33, 0.34, 0.01, 0.43]","[0.69, 0.69, 0.99, 0.52]",0.43,0.52,False,,,,,
82,0,46,"[0.33, 0.04, 0.01, 0.43]","[0.69, 0.71, 0.99, 0.52]",0.43,0.52,False,,,,,
82,0,47,"[0.33, 0.49, 0.01, 0.43]","[0.69, 0.94, 0.99, 0.52]",0.49,0.52,False,,,,,
82,0,48,"[0.33, 0.02, 0.52, 0.43]","[0.69, 0.77, 0.49, 0.52]",0.52,0.49,False,,,,,
82,0,49,"[0.33, 0.15, 0.49, 0.43]","[0.69, 0.8, 0.52, 0.52]",0.52,0.49,False,,,,,
83,0,0,"[0.0, 0.65, None, 0.98]","[1.0, 0.51, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
83,0,1,"[0.1, 0.33, None, 0.86]","[0.9, 0.2, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
83,0,2,"[0.19, 0.09, None, 0.77]","[0.81, 0.96, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
83,0,3,"[0.29, 0.11, None, 0.71]","[0.71, 0.5, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
83,0,4,"[0.38, 0.06, None, 0.71]","[0.62, 0.71, None, 0.3]",,,True,0.51,0.21,0.21,B3,S3
83,0,5,"[0.48, 0.48, None, 0.62]","[0.52, 0.2, None, 0.37]",,,True,0.41,0.21,0.35,B3,S1
83,0,6,"[0.57, 0.05, None, 0.61]","[0.43, 0.73, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
83,0,7,"[0.67, 0.61, None, 0.46]","[0.33, 0.89, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
83,0,8,"[0.74, 0.45, None, 0.46]","[0.3, 0.69, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
83,0,9,"[0.72, 0.59, None, 0.46]","[0.27, 0.65, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
83,0,10,"[0.79, 0.03, None, 0.46]","[0.24, 0.78, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
83,0,11,"[0.77, 0.23, None, 0.46]","[0.26, 0.57, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
83,0,12,"[0.61, 0.11, None, 0.46]","[0.34, 0.8, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
83,0,13,"[0.45, 0.25, None, 0.46]","[0.39, 0.72, None, 0.52]",,,True,0.42,0.04,0.04,B3,S0
83,0,14,"[0.45, 0.44, None, 0.43]","[0.41, 0.57, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
83,0,15,"[0.45, 0.2, None, 0.43]","[0.45, 0.67, None, 0.52]",0.45,0.45,False,,,,,
83,0,16,"[0.45, 0.19, 0.45, 0.43]","[0.45, 0.51, 0.45, 0.52]",,,True,0.45,0.48,0.29,B2,S2
83,0,17,"[0.45, 0.52, None, 0.43]","[0.45, 0.94, None, 0.52]",,,True,0.49,0.16,0.04,B1,S0
83,0,18,"[0.45, 0.42, None, 0.43]","[0.69, 0.28, None, 0.52]",,,True,0.36,0.08,0.09,B0,S1
83,0,19,"[0.43, 0.61, None, 0.43]","[0.69, 0.96, None, 0.52]",,,True,0.56,0.08,0.05,B1,S3
83,0,20,"[0.43, 0.19, None, 0.43]","[0.69, 0.63, None, 0.52]",0.43,0.52,False,,,,,
83,0,21,"[0.43, 0.44, 0.52, 0.43]","[0.69, 0.37, 0.43, 0.52]",,,True,0.45,0.47,0.16,B2,S1
83,0,22,"[0.43, 0.58, None, 0.43]","[0.69, 0.44, None, 0.52]",,,True,0.51,0.09,0.16,B1,S1
83,0,23,"[0.43, 0.06, None, 0.43]","[0.69, 0.41, None, 0.52]",,,True,0.42,0.01,0.01,B0,S1
83,0,24,"[0.33, 0.21, None, 0.43]","[0.69, 0.59, None, 0.52]",0.43,0.52,False,,,,,
83,0,25,"[0.33, 0.35, 0.52, 0.43]","[0.69, 0.57, 0.43, 0.52]",,,True,0.47,0.42,0.3,B2,S2
83,0,26,"[0.33, 0.4, None, 0.43]","[0.69, 0.75, None, 0.52]",0.43,0.52,False,,,,,
83,0,27,"[0.33, 0.04, 0.52, 0.43]","[0.69, 0.51, 0.43, 0.52]",,,True,0.47,0.31,0.25,B2,S2
83,0,28,"[0.33, 0.44, None, 0.43]","[0.69, 0.87, None, 0.52]",0.44,0.52,False,,,,,
83,0,29,"[0.33, 0.46, 0.52, 0.43]","[0.69, 0.59, 0.44, 0.52]",,,True,0.48,0.12,0.25,B2,S2
83,0,30,"[0.33, 0.33, None, 0.43]","[0.69, 0.76, None, 0.52]",0.43,0.52,False,,,,,
83,0,31,"[0.33, 0.1, 0.52, 0.43]","[0.69, 0.78, 0.43, 0.52]",,,True,0.47,0.11,0.19,B2,S2
83,0,32,"[0.33, 0.43, None, 0.43]","[0.69, 0.72, None, 0.52]",0.43,0.52,False,,,,,
83,0,33,"[0.33, 0.29, 0.01, 0.43]","[0.69, 0.79, 0.43, 0.52]",,,True,0.43,0.14,0.11,B1,S2
83,0,34,"[0.33, 0.55, None, 0.43]","[0.69, 0.5, None, 0.52]",,,True,0.53,0.04,0.1,B1,S1
83,0,35,"[0.33, 0.32, None, 0.43]","[0.69, 0.88, None, 0.52]",0.43,0.52,False,,,,,
83,0,36,"[0.33, 0.35, 0.01, 0.43]","[0.69, 0.79, 0.99, 0.52]",0.43,0.52,False,,,,,
83,0,37,"[0.33, 0.38, 0.01, 0.43]","[0.69, 0.83, 0.99, 0.52]",0.43,0.52,False,,,,,
83,0,38,"[0.33, 0.24, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.52]",0.43,0.52,False,,,,,
83,0,39,"[0.33, 0.51, 0.01, 0.43]","[0.69, 0.96, 0.99, 0.52]",0.51,0.52,False,,,,,
83,0,40,"[0.33, 0.55, 0.01, 0.43]","[0.69, 0.82, 0.51, 0.52]",,,True,0.53,0.02,0.13,B1,S2
83,0,41,"[0.33, 0.15, None, 0.43]","[0.69, 0.49, None, 0.52]",0.43,0.49,False,,,,,
83,0,42,"[0.33, 0.09, 0.01, 0.43]","[0.69, 0.66, 0.99, 0.52]",0.43,0.49,False,,,,,
83,0,43,"[0.33, 0.22, 0.01, 0.43]","[0.69, 0.93, 0.99, 0.52]",0.43,0.49,False,,,,,
83,0,44,"[0.33, 0.26, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.52]",0.43,0.49,False,,,,,
83,0,45,"[0.33, 0.09, 0.01, 0.43]","[0.69, 0.85, 0.99, 0.52]",0.43,0.49,False,,,,,
83,0,46,"[0.33, 0.29, 0.01, 0.43]","[0.69, 0.96, 0.99, 0.52]",0.43,0.49,False,,,,,
83,0,47,"[0.33, 0.06, 0.01, 0.43]","[0.69, 0.65, 0.99, 0.52]",0.43,0.49,False,,,,,
83,0,48,"[0.33, 0.16, 0.49, 0.43]","[0.69, 0.75, 0.43, 0.52]",,,True,0.46,0.06,0.02,B2,S2
83,0,49,"[0.33, 0.3, None, 0.43]","[0.69, 0.65, None, 0.52]",0.43,0.52,False,,,,,
84,0,0,"[0.0, 0.51, None, 0.98]","[1.0, 0.45, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
84,0,1,"[0.1, 0.34, None, 0.86]","[0.9, 0.72, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
84,0,2,"[0.19, 0.61, None, 0.77]","[0.81, 0.5, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
84,0,3,"[0.29, 0.49, None, 0.71]","[0.71, 1.0, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
84,0,4,"[0.38, 0.28, None, 0.71]","[0.62, 0.25, None, 0.3]",,,True,0.48,0.23,0.42,B3,S1
84,0,5,"[0.48, 0.65, None, 0.62]","[0.52, 0.79, None, 0.3]",,,True,0.47,0.18,0.17,B1,S3
84,0,6,"[0.57, 0.46, None, 0.62]","[0.43, 0.87, None, 0.37]",,,True,0.5,0.13,0.13,B3,S3
84,0,7,"[0.67, 0.15, None, 0.61]","[0.33, 0.74, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
84,0,8,"[0.74, 0.37, None, 0.61]","[0.3, 0.61, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
84,0,9,"[0.72, 0.02, None, 0.61]","[0.27, 0.8, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
84,0,10,"[0.79, 0.14, None, 0.61]","[0.24, 0.77, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
84,0,11,"[0.77, 0.44, None, 0.61]","[0.26, 0.82, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
84,0,12,"[0.61, 0.09, None, 0.61]","[0.34, 0.59, None, 0.52]",,,True,0.47,0.14,0.14,B3,S0
84,0,13,"[0.61, 0.56, None, 0.46]","[0.39, 0.37, None, 0.52]",,,True,0.49,0.12,0.21,B0,S1
84,0,14,"[0.45, 0.24, None, 0.46]","[0.39, 0.44, None, 0.52]",,,True,0.42,0.04,0.04,B3,S0
84,0,15,"[0.45, 0.22, None, 0.43]","[0.41, 0.53, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
84,0,16,"[0.45, 0.01, None, 0.43]","[0.45, 0.31, None, 0.52]",,,True,0.38,0.07,0.09,B0,S1
84,0,17,"[0.43, 0.52, None, 0.43]","[0.45, 0.75, None, 0.52]",,,True,0.48,0.16,0.03,B1,S0
84,0,18,"[0.43, 0.5, None, 0.43]","[0.69, 0.81, None, 0.52]",0.5,0.52,False,,,,,
84,0,19,"[0.43, 0.19, 0.52, 0.43]","[0.69, 0.38, 0.5, 0.52]",,,True,0.45,0.48,0.1,B2,S1
84,0,20,"[0.43, 0.14, None, 0.43]","[0.69, 0.86, None, 0.52]",0.43,0.52,False,,,,,
84,0,21,"[0.43, 0.59, 0.52, 0.43]","[0.69, 0.43, 0.43, 0.52]",,,True,0.51,0.08,0.1,B1,S1
84,0,22,"[0.43, 0.44, None, 0.43]","[0.69, 0.57, None, 0.52]",0.44,0.52,False,,,,,
84,0,23,"[0.43, 0.08, 0.52, 0.43]","[0.69, 0.94, 0.44, 0.52]",,,True,0.48,0.44,0.32,B2,S2
84,0,24,"[0.43, 0.48, None, 0.43]","[0.69, 0.7, None, 0.52]",0.48,0.52,False,,,,,
84,0,25,"[0.43, 0.56, 0.52, 0.43]","[0.69, 0.56, 0.48, 0.52]",,,True,0.52,0.05,0.34,B1,S2
84,0,26,"[0.43, 0.04, None, 0.43]","[0.69, 0.95, None, 0.52]",0.43,0.52,False,,,,,
84,0,27,"[0.43, 0.2, 0.52, 0.43]","[0.69, 0.78, 0.43, 0.52]",,,True,0.48,0.42,0.25,B2,S2
84,0,28,"[0.43, 0.42, None, 0.43]","[0.69, 0.99, None, 0.52]",0.43,0.52,False,,,,,
84,0,29,"[0.43, 0.4, 0.52, 0.43]","[0.69, 0.63, 0.43, 0.52]",,,True,0.48,0.31,0.25,B2,S2
84,0,30,"[0.43, 0.05, None, 0.43]","[0.69, 0.85, None, 0.52]",0.43,0.52,False,,,,,
84,0,31,"[0.43, 0.03, 0.52, 0.43]","[0.69, 0.56, 0.43, 0.52]",,,True,0.48,0.12,0.2,B2,S2
84,0,32,"[0.43, 0.21, None, 0.43]","[0.69, 0.78, None, 0.52]",0.43,0.52,False,,,,,
84,0,33,"[0.43, 0.53, 0.52, 0.43]","[0.69, 0.56, 0.43, 0.52]",,,True,0.48,0.08,0.16,B1,S2
84,0,34,"[0.43, 0.55, None, 0.43]","[0.69, 0.7, None, 0.52]",,,True,0.53,0.02,0.02,B1,S3
84,0,35,"[0.43, 0.3, None, 0.43]","[0.69, 0.99, None, 0.52]",0.43,0.52,False,,,,,
84,0,36,"[0.43, 0.25, 0.52, 0.43]","[0.69, 0.94, 0.99, 0.52]",,,True,0.52,0.06,0.0,B2,S3
84,0,37,"[0.43, 0.42, None, 0.43]","[0.69, 0.73, None, 0.54]",0.43,0.54,False,,,,,
84,0,38,"[0.43, 0.16, 0.01, 0.43]","[0.69, 0.67, 0.99, 0.54]",0.43,0.54,False,,,,,
84,0,39,"[0.43, 0.06, 0.01, 0.43]","[0.69, 0.81, 0.99, 0.54]",0.43,0.54,False,,,,,
84,0,40,"[0.43, 0.21, 0.01, 0.43]","[0.69, 0.78, 0.99, 0.54]",0.43,0.54,False,,,,,
84,0,41,"[0.43, 0.21, 0.01, 0.43]","[0.69, 0.98, 0.99, 0.54]",0.43,0.54,False,,,,,
84,0,42,"[0.43, 0.36, 0.01, 0.43]","[0.69, 0.66, 0.99, 0.54]",0.43,0.54,False,,,,,
84,0,43,"[0.43, 0.06, 0.01, 0.43]","[0.69, 0.54, 0.99, 0.54]",0.43,0.54,False,,,,,
84,0,44,"[0.43, 0.12, 0.01, 0.43]","[0.69, 0.56, 0.99, 0.54]",0.43,0.54,False,,,,,
84,0,45,"[0.43, 0.18, 0.01, 0.43]","[0.69, 0.58, 0.99, 0.54]",0.43,0.54,False,,,,,
84,0,46,"[0.43, 0.01, 0.01, 0.43]","[0.69, 0.68, 0.99, 0.54]",0.43,0.54,False,,,,,
